,ocp_jl,ocp_wr,ocp_hd,class_mild,need,placement,ocp_jl_low_los,ocp_jl_total,ocp_wr_low_los,ocp_wr_total,ocp_hd_low_los,ocp_hd_total
10088,,,,1,1,home detention,280.0,547.0,74.0,151.0,279.0,509.0
10089,,,,1,0,jail,280.0,547.0,74.0,151.0,279.0,509.0
10090,,,,1,0,jail,280.0,547.0,74.0,151.0,279.0,509.0
10091,,,,1,0,home detention,280.0,547.0,74.0,151.0,279.0,509.0
10092,,,,0,1,work release,285.0,543.0,75.0,147.0,285.0,511.0
10093,,,,0,1,work release,285.0,543.0,75.0,147.0,285.0,511.0
10094,,,,0,0,work release,285.0,543.0,75.0,147.0,285.0,511.0
10095,,,,0,0,work release,285.0,543.0,75.0,147.0,285.0,511.0
10096,,,,0,0,work release,285.0,543.0,75.0,147.0,285.0,511.0
10097,,,,1,1,work release,285.0,543.0,75.0,147.0,285.0,511.0
10098,,,,1,0,work release,285.0,543.0,75.0,147.0,285.0,511.0
10099,,,,1,0,work release,285.0,543.0,75.0,147.0,285.0,511.0
10100,,,,1,0,work release,285.0,543.0,75.0,147.0,285.0,511.0
10101,,,,1,0,work release,285.0,543.0,75.0,147.0,285.0,511.0
10102,,,,0,1,jail,281.0,544.0,85.0,157.0,280.0,506.0
10103,,,,0,1,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10104,,,,0,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10105,,,,0,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10106,,,,0,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10107,,,,0,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10108,,,,0,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10109,,,,0,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10110,,,,0,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10111,,,,1,1,jail,281.0,544.0,85.0,157.0,280.0,506.0
10112,,,,1,1,jail,281.0,544.0,85.0,157.0,280.0,506.0
10113,,,,1,1,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10114,,,,1,1,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10115,,,,1,1,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10116,,,,1,1,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10117,,,,1,1,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10118,,,,1,1,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10119,,,,1,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10120,,,,1,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10121,,,,1,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10122,,,,1,0,jail,281.0,544.0,85.0,157.0,280.0,506.0
10123,,,,1,0,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10124,,,,1,0,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10125,,,,1,0,home detention,281.0,544.0,85.0,157.0,280.0,506.0
10126,,,,0,1,jail,288.0,550.0,76.0,157.0,287.0,513.0
10127,,,,0,0,jail,288.0,550.0,76.0,157.0,287.0,513.0
10128,,,,0,0,jail,288.0,550.0,76.0,157.0,287.0,513.0
10129,,,,0,0,jail,288.0,550.0,76.0,157.0,287.0,513.0
10130,,,,1,1,jail,288.0,550.0,76.0,157.0,287.0,513.0
10131,,,,1,1,jail,288.0,550.0,76.0,157.0,287.0,513.0
10132,,,,1,1,jail,288.0,550.0,76.0,157.0,287.0,513.0
10133,,,,1,1,home detention,288.0,550.0,76.0,157.0,287.0,513.0
10134,,,,1,1,home detention,288.0,550.0,76.0,157.0,287.0,513.0
10135,,,,1,1,home detention,288.0,550.0,76.0,157.0,287.0,513.0
10136,,,,1,1,home detention,288.0,550.0,76.0,157.0,287.0,513.0
10137,,,,1,1,home detention,288.0,550.0,76.0,157.0,287.0,513.0
10138,,,,1,1,home detention,288.0,550.0,76.0,157.0,287.0,513.0
10139,,,,1,1,home detention,288.0,550.0,76.0,157.0,287.0,513.0
10140,,,,1,1,home detention,288.0,550.0,76.0,157.0,287.0,513.0
10141,,,,1,0,jail,288.0,550.0,76.0,157.0,287.0,513.0
10142,,,,1,0,jail,288.0,550.0,76.0,157.0,287.0,513.0
10143,,,,0,1,jail,287.0,552.0,61.0,157.0,286.0,512.0
10144,,,,0,1,jail,287.0,552.0,61.0,157.0,286.0,512.0
10145,,,,0,1,jail,287.0,552.0,61.0,157.0,286.0,512.0
10146,,,,0,1,jail,287.0,552.0,61.0,157.0,286.0,512.0
10147,,,,0,1,jail,287.0,552.0,61.0,157.0,286.0,512.0
10148,,,,0,1,home detention,287.0,552.0,61.0,157.0,286.0,512.0
10149,,,,0,1,home detention,287.0,552.0,61.0,157.0,286.0,512.0
10150,,,,0,0,jail,287.0,552.0,61.0,157.0,286.0,512.0
10151,,,,0,0,jail,287.0,552.0,61.0,157.0,286.0,512.0
10152,,,,1,1,jail,287.0,552.0,61.0,157.0,286.0,512.0
10153,,,,1,1,jail,287.0,552.0,61.0,157.0,286.0,512.0
10154,,,,1,1,jail,287.0,552.0,61.0,157.0,286.0,512.0
10155,,,,1,1,home detention,287.0,552.0,61.0,157.0,286.0,512.0
10156,,,,1,1,home detention,287.0,552.0,61.0,157.0,286.0,512.0
10157,,,,1,1,home detention,287.0,552.0,61.0,157.0,286.0,512.0
10158,,,,1,1,home detention,287.0,552.0,61.0,157.0,286.0,512.0
10159,,,,1,0,jail,287.0,552.0,61.0,157.0,286.0,512.0
10160,,,,1,0,jail,287.0,552.0,61.0,157.0,286.0,512.0
10161,,,,1,0,home detention,287.0,552.0,61.0,157.0,286.0,512.0
10162,,,,0,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10163,,,,0,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10164,,,,0,0,jail,297.0,557.0,61.0,156.0,286.0,507.0
10165,,,,0,0,jail,297.0,557.0,61.0,156.0,286.0,507.0
10166,,,,0,0,jail,297.0,557.0,61.0,156.0,286.0,507.0
10167,,,,0,0,jail,297.0,557.0,61.0,156.0,286.0,507.0
10168,,,,1,1,jail,297.0,557.0,61.0,156.0,286.0,507.0
10169,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10170,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10171,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10172,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10173,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10174,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10175,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10176,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10177,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10178,,,,1,1,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10179,,,,1,0,jail,297.0,557.0,61.0,156.0,286.0,507.0
10180,,,,1,0,jail,297.0,557.0,61.0,156.0,286.0,507.0
10181,,,,1,0,jail,297.0,557.0,61.0,156.0,286.0,507.0
10182,,,,1,0,jail,297.0,557.0,61.0,156.0,286.0,507.0
10183,,,,1,0,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10184,,,,1,0,home detention,297.0,557.0,61.0,156.0,286.0,507.0
10185,,,,0,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10186,,,,0,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10187,,,,0,0,work release,299.0,561.0,61.0,143.0,297.0,526.0
10188,,,,1,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10189,,,,1,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10190,,,,1,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10191,,,,1,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10192,,,,1,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10193,,,,1,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10194,,,,1,1,work release,299.0,561.0,61.0,143.0,297.0,526.0
10195,,,,1,0,work release,299.0,561.0,61.0,143.0,297.0,526.0
10196,,,,1,0,work release,299.0,561.0,61.0,143.0,297.0,526.0
10197,,,,1,0,work release,299.0,561.0,61.0,143.0,297.0,526.0
10198,,,,1,0,work release,299.0,561.0,61.0,143.0,297.0,526.0
10199,,,,1,0,work release,299.0,561.0,61.0,143.0,297.0,526.0
10200,,,,0,1,jail,299.0,558.0,76.0,152.0,290.0,525.0
10201,,,,0,1,jail,299.0,558.0,76.0,152.0,290.0,525.0
10202,,,,0,1,jail,299.0,558.0,76.0,152.0,290.0,525.0
10203,,,,0,1,jail,299.0,558.0,76.0,152.0,290.0,525.0
10204,,,,0,1,jail,299.0,558.0,76.0,152.0,290.0,525.0
10205,,,,0,0,jail,299.0,558.0,76.0,152.0,290.0,525.0
10206,,,,0,0,jail,299.0,558.0,76.0,152.0,290.0,525.0
10207,,,,1,1,jail,299.0,558.0,76.0,152.0,290.0,525.0
10208,,,,1,1,jail,299.0,558.0,76.0,152.0,290.0,525.0
10209,,,,1,1,home detention,299.0,558.0,76.0,152.0,290.0,525.0
10210,,,,1,1,home detention,299.0,558.0,76.0,152.0,290.0,525.0
10211,,,,1,1,home detention,299.0,558.0,76.0,152.0,290.0,525.0
10212,,,,1,1,home detention,299.0,558.0,76.0,152.0,290.0,525.0
10213,,,,1,0,jail,299.0,558.0,76.0,152.0,290.0,525.0
10214,,,,1,0,jail,299.0,558.0,76.0,152.0,290.0,525.0
10215,,,,1,0,jail,299.0,558.0,76.0,152.0,290.0,525.0
10216,,,,1,0,jail,299.0,558.0,76.0,152.0,290.0,525.0
10217,,,,1,0,jail,299.0,558.0,76.0,152.0,290.0,525.0
10218,,,,1,0,home detention,299.0,558.0,76.0,152.0,290.0,525.0
10219,,,,0,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10220,,,,0,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10221,,,,0,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10222,,,,0,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10223,,,,0,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10224,,,,0,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10225,,,,0,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10226,,,,1,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10227,,,,1,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10228,,,,1,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10229,,,,1,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10230,,,,1,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10231,,,,1,1,work release,314.0,562.0,76.0,146.0,292.0,526.0
10232,,,,1,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10233,,,,1,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10234,,,,1,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10235,,,,1,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10236,,,,1,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10237,,,,1,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10238,,,,1,0,work release,314.0,562.0,76.0,146.0,292.0,526.0
10239,,,,0,1,jail,307.0,552.0,96.0,166.0,286.0,523.0
10240,,,,0,1,jail,307.0,552.0,96.0,166.0,286.0,523.0
10241,,,,0,1,jail,307.0,552.0,96.0,166.0,286.0,523.0
10242,,,,0,1,home detention,307.0,552.0,96.0,166.0,286.0,523.0
10243,,,,0,0,jail,307.0,552.0,96.0,166.0,286.0,523.0
10244,,,,0,0,jail,307.0,552.0,96.0,166.0,286.0,523.0
10245,,,,0,0,jail,307.0,552.0,96.0,166.0,286.0,523.0
10246,,,,0,0,jail,307.0,552.0,96.0,166.0,286.0,523.0
10247,,,,1,1,home detention,307.0,552.0,96.0,166.0,286.0,523.0
10248,,,,1,1,home detention,307.0,552.0,96.0,166.0,286.0,523.0
10249,,,,1,1,home detention,307.0,552.0,96.0,166.0,286.0,523.0
10250,,,,1,1,home detention,307.0,552.0,96.0,166.0,286.0,523.0
10251,,,,1,1,home detention,307.0,552.0,96.0,166.0,286.0,523.0
10252,,,,1,0,jail,307.0,552.0,96.0,166.0,286.0,523.0
10253,,,,1,0,jail,307.0,552.0,96.0,166.0,286.0,523.0
10254,,,,1,0,jail,307.0,552.0,96.0,166.0,286.0,523.0
10255,,,,1,0,jail,307.0,552.0,96.0,166.0,286.0,523.0
10256,,,,1,0,home detention,307.0,552.0,96.0,166.0,286.0,523.0
10257,,,,0,1,jail,313.0,557.0,96.0,166.0,287.0,525.0
10258,,,,0,0,jail,313.0,557.0,96.0,166.0,287.0,525.0
10259,,,,0,0,jail,313.0,557.0,96.0,166.0,287.0,525.0
10260,,,,0,0,jail,313.0,557.0,96.0,166.0,287.0,525.0
10261,,,,0,0,jail,313.0,557.0,96.0,166.0,287.0,525.0
10262,,,,0,0,jail,313.0,557.0,96.0,166.0,287.0,525.0
10263,,,,1,1,jail,313.0,557.0,96.0,166.0,287.0,525.0
10264,,,,1,1,home detention,313.0,557.0,96.0,166.0,287.0,525.0
10265,,,,1,1,home detention,313.0,557.0,96.0,166.0,287.0,525.0
10266,,,,1,1,home detention,313.0,557.0,96.0,166.0,287.0,525.0
10267,,,,1,1,home detention,313.0,557.0,96.0,166.0,287.0,525.0
10268,,,,1,1,home detention,313.0,557.0,96.0,166.0,287.0,525.0
10269,,,,1,1,home detention,313.0,557.0,96.0,166.0,287.0,525.0
10270,,,,1,0,jail,313.0,557.0,96.0,166.0,287.0,525.0
10271,,,,1,0,jail,313.0,557.0,96.0,166.0,287.0,525.0
10272,,,,1,0,jail,313.0,557.0,96.0,166.0,287.0,525.0
10273,,,,0,0,jail,313.0,556.0,82.0,166.0,289.0,525.0
10274,,,,0,0,jail,313.0,556.0,82.0,166.0,289.0,525.0
10275,,,,1,1,jail,313.0,556.0,82.0,166.0,289.0,525.0
10276,,,,1,1,home detention,313.0,556.0,82.0,166.0,289.0,525.0
10277,,,,1,1,home detention,313.0,556.0,82.0,166.0,289.0,525.0
10278,,,,1,0,jail,313.0,556.0,82.0,166.0,289.0,525.0
10279,,,,1,0,jail,313.0,556.0,82.0,166.0,289.0,525.0
10280,,,,1,0,jail,313.0,556.0,82.0,166.0,289.0,525.0
10281,,,,0,1,jail,313.0,556.0,73.0,166.0,282.0,520.0
10282,,,,0,1,jail,313.0,556.0,73.0,166.0,282.0,520.0
10283,,,,0,1,jail,313.0,556.0,73.0,166.0,282.0,520.0
10284,,,,0,1,jail,313.0,556.0,73.0,166.0,282.0,520.0
10285,,,,0,1,home detention,313.0,556.0,73.0,166.0,282.0,520.0
10286,,,,0,0,jail,313.0,556.0,73.0,166.0,282.0,520.0
10287,,,,0,0,jail,313.0,556.0,73.0,166.0,282.0,520.0
10288,,,,1,1,jail,313.0,556.0,73.0,166.0,282.0,520.0
10289,,,,1,1,home detention,313.0,556.0,73.0,166.0,282.0,520.0
10290,,,,1,1,home detention,313.0,556.0,73.0,166.0,282.0,520.0
10291,,,,1,1,home detention,313.0,556.0,73.0,166.0,282.0,520.0
10292,,,,1,0,jail,313.0,556.0,73.0,166.0,282.0,520.0
10293,,,,1,0,jail,313.0,556.0,73.0,166.0,282.0,520.0
10294,,,,1,0,jail,313.0,556.0,73.0,166.0,282.0,520.0
10295,,,,0,1,jail,311.0,567.0,73.0,153.0,271.0,514.0
10296,,,,0,1,jail,311.0,567.0,73.0,153.0,271.0,514.0
10297,,,,0,1,home detention,311.0,567.0,73.0,153.0,271.0,514.0
10298,,,,0,1,home detention,311.0,567.0,73.0,153.0,271.0,514.0
10299,,,,0,1,home detention,311.0,567.0,73.0,153.0,271.0,514.0
10300,,,,0,0,jail,311.0,567.0,73.0,153.0,271.0,514.0
10301,,,,0,0,jail,311.0,567.0,73.0,153.0,271.0,514.0
10302,,,,0,0,jail,311.0,567.0,73.0,153.0,271.0,514.0
10303,,,,0,0,jail,311.0,567.0,73.0,153.0,271.0,514.0
10304,,,,1,1,home detention,311.0,567.0,73.0,153.0,271.0,514.0
10305,,,,1,1,home detention,311.0,567.0,73.0,153.0,271.0,514.0
10306,,,,1,1,home detention,311.0,567.0,73.0,153.0,271.0,514.0
10307,,,,1,1,home detention,311.0,567.0,73.0,153.0,271.0,514.0
10308,,,,1,0,jail,311.0,567.0,73.0,153.0,271.0,514.0
10309,,,,1,0,jail,311.0,567.0,73.0,153.0,271.0,514.0
10310,,,,1,0,jail,311.0,567.0,73.0,153.0,271.0,514.0
10311,,,,1,0,jail,311.0,567.0,73.0,153.0,271.0,514.0
10312,,,,1,0,home detention,311.0,567.0,73.0,153.0,271.0,514.0
10313,,,,0,1,work release,320.0,569.0,73.0,142.0,282.0,528.0
10314,,,,0,1,work release,320.0,569.0,73.0,142.0,282.0,528.0
10315,,,,0,0,work release,320.0,569.0,73.0,142.0,282.0,528.0
10316,,,,1,1,work release,320.0,569.0,73.0,142.0,282.0,528.0
10317,,,,1,1,work release,320.0,569.0,73.0,142.0,282.0,528.0
10318,,,,1,0,work release,320.0,569.0,73.0,142.0,282.0,528.0
10319,,,,1,0,work release,320.0,569.0,73.0,142.0,282.0,528.0
10320,,,,1,0,work release,320.0,569.0,73.0,142.0,282.0,528.0
10321,,,,1,0,work release,320.0,569.0,73.0,142.0,282.0,528.0
10322,,,,1,0,work release,320.0,569.0,73.0,142.0,282.0,528.0
10323,,,,0,1,work release,314.0,563.0,83.0,143.0,282.0,524.0
10324,,,,0,1,work release,314.0,563.0,83.0,143.0,282.0,524.0
10325,,,,0,1,work release,314.0,563.0,83.0,143.0,282.0,524.0
10326,,,,0,1,work release,314.0,563.0,83.0,143.0,282.0,524.0
10327,,,,0,1,work release,314.0,563.0,83.0,143.0,282.0,524.0
10328,,,,0,0,work release,314.0,563.0,83.0,143.0,282.0,524.0
10329,,,,1,1,work release,314.0,563.0,83.0,143.0,282.0,524.0
10330,,,,1,1,work release,314.0,563.0,83.0,143.0,282.0,524.0
10331,,,,1,0,work release,314.0,563.0,83.0,143.0,282.0,524.0
10332,,,,1,0,work release,314.0,563.0,83.0,143.0,282.0,524.0
10333,,,,1,0,work release,314.0,563.0,83.0,143.0,282.0,524.0
10334,,,,1,0,work release,314.0,563.0,83.0,143.0,282.0,524.0
10335,,,,1,0,work release,314.0,563.0,83.0,143.0,282.0,524.0
10336,,,,1,0,work release,314.0,563.0,83.0,143.0,282.0,524.0
10337,,,,0,1,jail,314.0,562.0,97.0,157.0,279.0,514.0
10338,,,,0,1,jail,314.0,562.0,97.0,157.0,279.0,514.0
10339,,,,0,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10340,,,,0,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10341,,,,0,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10342,,,,0,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10343,,,,0,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10344,,,,0,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10345,,,,0,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10346,,,,1,1,home detention,314.0,562.0,97.0,157.0,279.0,514.0
10347,,,,1,1,home detention,314.0,562.0,97.0,157.0,279.0,514.0
10348,,,,1,1,home detention,314.0,562.0,97.0,157.0,279.0,514.0
10349,,,,1,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10350,,,,1,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10351,,,,1,0,jail,314.0,562.0,97.0,157.0,279.0,514.0
10352,,,,1,0,home detention,314.0,562.0,97.0,157.0,279.0,514.0
10353,,,,1,0,home detention,314.0,562.0,97.0,157.0,279.0,514.0
10354,,,,0,1,jail,318.0,563.0,97.0,157.0,272.0,519.0
10355,,,,0,1,jail,318.0,563.0,97.0,157.0,272.0,519.0
10356,,,,0,1,home detention,318.0,563.0,97.0,157.0,272.0,519.0
10357,,,,0,1,home detention,318.0,563.0,97.0,157.0,272.0,519.0
10358,,,,0,0,jail,318.0,563.0,97.0,157.0,272.0,519.0
10359,,,,0,0,jail,318.0,563.0,97.0,157.0,272.0,519.0
10360,,,,1,1,jail,318.0,563.0,97.0,157.0,272.0,519.0
10361,,,,1,1,home detention,318.0,563.0,97.0,157.0,272.0,519.0
10362,,,,1,1,home detention,318.0,563.0,97.0,157.0,272.0,519.0
10363,,,,1,1,home detention,318.0,563.0,97.0,157.0,272.0,519.0
10364,,,,1,1,home detention,318.0,563.0,97.0,157.0,272.0,519.0
10365,,,,1,0,jail,318.0,563.0,97.0,157.0,272.0,519.0
10366,,,,1,0,home detention,318.0,563.0,97.0,157.0,272.0,519.0
10367,,,,0,1,jail,322.0,567.0,88.0,156.0,271.0,518.0
10368,,,,0,1,home detention,322.0,567.0,88.0,156.0,271.0,518.0
10369,,,,0,0,jail,322.0,567.0,88.0,156.0,271.0,518.0
10370,,,,0,0,jail,322.0,567.0,88.0,156.0,271.0,518.0
10371,,,,1,1,home detention,322.0,567.0,88.0,156.0,271.0,518.0
10372,,,,1,1,home detention,322.0,567.0,88.0,156.0,271.0,518.0
10373,,,,1,1,home detention,322.0,567.0,88.0,156.0,271.0,518.0
10374,,,,1,0,jail,322.0,567.0,88.0,156.0,271.0,518.0
10375,,,,1,0,jail,322.0,567.0,88.0,156.0,271.0,518.0
10376,,,,1,0,jail,322.0,567.0,88.0,156.0,271.0,518.0
10377,,,,1,0,home detention,322.0,567.0,88.0,156.0,271.0,518.0
10378,,,,1,0,home detention,322.0,567.0,88.0,156.0,271.0,518.0
10379,,,,0,1,jail,314.0,566.0,64.0,157.0,275.0,523.0
10380,,,,0,0,jail,314.0,566.0,64.0,157.0,275.0,523.0
10381,,,,0,0,jail,314.0,566.0,64.0,157.0,275.0,523.0
10382,,,,0,0,jail,314.0,566.0,64.0,157.0,275.0,523.0
10383,,,,1,1,jail,314.0,566.0,64.0,157.0,275.0,523.0
10384,,,,1,1,jail,314.0,566.0,64.0,157.0,275.0,523.0
10385,,,,1,1,jail,314.0,566.0,64.0,157.0,275.0,523.0
10386,,,,1,1,home detention,314.0,566.0,64.0,157.0,275.0,523.0
10387,,,,1,1,home detention,314.0,566.0,64.0,157.0,275.0,523.0
10388,,,,1,1,home detention,314.0,566.0,64.0,157.0,275.0,523.0
10389,,,,0,1,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10390,,,,1,1,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10391,,,,1,1,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10392,,,,1,1,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10393,,,,1,1,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10394,,,,1,0,jail,320.0,571.0,63.0,149.0,268.0,523.0
10395,,,,1,0,jail,320.0,571.0,63.0,149.0,268.0,523.0
10396,,,,1,0,jail,320.0,571.0,63.0,149.0,268.0,523.0
10397,,,,1,0,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10398,,,,1,0,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10399,,,,1,0,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10400,,,,1,0,home detention,320.0,571.0,63.0,149.0,268.0,523.0
10401,,,,0,1,work release,320.0,567.0,64.0,146.0,279.0,534.0
10402,,,,0,1,work release,320.0,567.0,64.0,146.0,279.0,534.0
10403,,,,0,0,work release,320.0,567.0,64.0,146.0,279.0,534.0
10404,,,,0,0,work release,320.0,567.0,64.0,146.0,279.0,534.0
10405,,,,0,0,work release,320.0,567.0,64.0,146.0,279.0,534.0
10406,,,,1,1,work release,320.0,567.0,64.0,146.0,279.0,534.0
10407,,,,1,1,work release,320.0,567.0,64.0,146.0,279.0,534.0
10408,,,,1,0,work release,320.0,567.0,64.0,146.0,279.0,534.0
10409,,,,1,0,work release,320.0,567.0,64.0,146.0,279.0,534.0
10410,,,,1,0,work release,320.0,567.0,64.0,146.0,279.0,534.0
10411,,,,1,0,work release,320.0,567.0,64.0,146.0,279.0,534.0
10412,,,,1,0,work release,320.0,567.0,64.0,146.0,279.0,534.0
10413,,,,0,1,jail,317.0,562.0,76.0,152.0,277.0,531.0
10414,,,,0,0,jail,317.0,562.0,76.0,152.0,277.0,531.0
10415,,,,0,0,jail,317.0,562.0,76.0,152.0,277.0,531.0
10416,,,,0,0,jail,317.0,562.0,76.0,152.0,277.0,531.0
10417,,,,1,1,jail,317.0,562.0,76.0,152.0,277.0,531.0
10418,,,,1,1,home detention,317.0,562.0,76.0,152.0,277.0,531.0
10419,,,,1,1,home detention,317.0,562.0,76.0,152.0,277.0,531.0
10420,,,,1,1,home detention,317.0,562.0,76.0,152.0,277.0,531.0
10421,,,,1,1,home detention,317.0,562.0,76.0,152.0,277.0,531.0
10422,,,,1,1,home detention,317.0,562.0,76.0,152.0,277.0,531.0
10423,,,,1,0,jail,317.0,562.0,76.0,152.0,277.0,531.0
10424,,,,1,0,jail,317.0,562.0,76.0,152.0,277.0,531.0
10425,,,,0,1,jail,325.0,556.0,76.0,152.0,280.0,525.0
10426,,,,0,1,home detention,325.0,556.0,76.0,152.0,280.0,525.0
10427,,,,0,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10428,,,,0,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10429,,,,0,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10430,,,,0,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10431,,,,0,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10432,,,,0,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10433,,,,0,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10434,,,,1,1,home detention,325.0,556.0,76.0,152.0,280.0,525.0
10435,,,,1,1,home detention,325.0,556.0,76.0,152.0,280.0,525.0
10436,,,,1,1,home detention,325.0,556.0,76.0,152.0,280.0,525.0
10437,,,,1,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10438,,,,1,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10439,,,,1,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10440,,,,1,0,jail,325.0,556.0,76.0,152.0,280.0,525.0
10441,,,,0,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10442,,,,0,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10443,,,,0,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10444,,,,1,1,jail,328.0,558.0,71.0,150.0,279.0,525.0
10445,,,,1,1,jail,328.0,558.0,71.0,150.0,279.0,525.0
10446,,,,1,1,home detention,328.0,558.0,71.0,150.0,279.0,525.0
10447,,,,1,1,home detention,328.0,558.0,71.0,150.0,279.0,525.0
10448,,,,1,1,home detention,328.0,558.0,71.0,150.0,279.0,525.0
10449,,,,1,1,home detention,328.0,558.0,71.0,150.0,279.0,525.0
10450,,,,1,1,home detention,328.0,558.0,71.0,150.0,279.0,525.0
10451,,,,1,1,home detention,328.0,558.0,71.0,150.0,279.0,525.0
10452,,,,1,1,home detention,328.0,558.0,71.0,150.0,279.0,525.0
10453,,,,1,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10454,,,,1,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10455,,,,1,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10456,,,,1,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10457,,,,1,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10458,,,,1,0,jail,328.0,558.0,71.0,150.0,279.0,525.0
10459,,,,1,0,home detention,328.0,558.0,71.0,150.0,279.0,525.0
